time_bin,timestamp,vol_total_num,vol_ann_num,vol_wd_num,vol_origin0,vol_origin1,vol_origin2,vol_peer_num,vol_pfx_num,vol_pfx_avg,vol_pfx_max,path_len_max,path_len_avg,path_unq_len_max,path_unq_len_avg,AS_count,AS_count_max,AS_count_avg,AS_rare_max,AS_rare_sum,pp_num,pp_max,pp_avg,is_WA,is_AW,is_WAW,is_longer_path,is_shorter_path,is_longer_unq_path,is_shorter_unq_path,is_new,is_dup_ann,is_AWnA,is_imp_wd,is_WnA,is_AWn,is_AnW,is_WAn,is_dup_wd,is_dup,is_flap,is_NADA,is_imp_wd_spath,is_imp_wd_dpath,edit_dist_max,edit_dist_avg,ED_0,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,ED_8
166,2021-10-04 09:26,95930,91223,4707,77690,14,13927,44,1669,57.47753,5247,24,4.0299377,11,3.8356335,784,24950,448.4694,2,17,11646,411,8.237163,3659,3482,323,9349,10355,9148,9132,2033,85648,3489,80457,759,729,3398,3047,1108,5191,410,3079,55061,25396,20,0.62348586,61737,13779,7910,2583,891,362,211,415,325
167,2021-10-04 09:27,100513,91941,8572,81488,40,10931,45,2815,35.706215,3015,22,4.1081996,13,3.8443894,846,27224,420.46454,1,25,15753,272,6.3805623,4589,6745,879,11180,8316,9971,8110,1974,85456,4506,80230,894,1327,4350,5816,1749,5226,395,4111,56430,23800,21,0.55984795,64066,12965,7164,1920,1529,1048,191,348,57
168,2021-10-04 09:28,116377,110558,5819,95969,23,15170,44,4381,26.564026,5132,21,4.206697,13,3.973697,995,27518,444.0231,1,25,18424,367,6.316598,3733,4538,301,13778,13714,13640,13212,4277,102794,3454,96220,634,728,3286,4091,1035,6574,425,3029,61422,34798,20,0.681578,69659,17407,10889,4084,869,724,615,1135,291
169,2021-10-04 09:29,115391,110040,5351,96358,15,14264,45,2005,57.55162,5176,21,4.3415303,12,4.0410213,814,25974,549.35504,2,28,17070,377,6.759871,3423,3972,479,17652,13252,15990,12865,2949,103913,3303,97018,707,813,3100,3243,1134,6895,478,2825,58076,38942,17,0.78553784,66504,17428,13412,5147,1464,661,429,917,343
170,2021-10-04 09:30,104603,100101,4502,86963,33,13695,48,6490,16.117565,5016,20,4.200967,11,3.8305612,2016,21956,191.41171,1,3,18778,388,5.570508,4126,3336,287,14512,14018,12755,13553,1668,94402,3934,85173,774,729,3343,2924,1071,9229,529,3405,51744,33429,14,0.7755418,62769,16318,11312,3221,1281,522,279,770,860
171,2021-10-04 09:31,101634,97091,4543,85681,13,11855,45,4488,22.645721,2867,27,4.2045918,10,3.864282,2047,27233,184.3664,2,5,16667,272,6.097918,3500,3301,405,10254,13391,9174,12115,863,92859,3412,87395,671,760,3385,2774,1111,5464,442,2970,56504,30891,23,0.71977884,63513,15797,9349,3493,1164,692,273,709,351
172,2021-10-04 09:32,91722,87357,4365,76371,2,11290,44,2156,42.54267,4741,27,3.9862862,11,3.7964787,1030,21500,323.2767,1,2,10557,374,8.688264,3600,3267,284,9152,9188,8611,8280,1130,82697,3521,77074,701,700,3635,2923,1028,5623,436,3085,52676,24398,14,0.57983905,59935,14210,7350,2337,655,276,87,625,99
173,2021-10-04 09:33,109443,104330,5113,89070,45,15587,43,7536,14.522691,4954,31,4.2748394,11,3.932934,2797,29645,147.30783,1,3,15798,397,6.927649,3081,3748,496,12622,11582,11472,10538,1831,99625,2994,91566,687,739,2651,3171,1158,8059,616,2378,62011,29555,28,0.5817092,71820,15667,8987,3070,915,534,183,592,141
174,2021-10-04 09:34,108098,103216,4882,91007,35,12502,45,8673,12.463738,2806,30,4.277961,10,3.9275792,3055,25783,133.16104,2,11,20382,268,5.3036013,3278,3188,517,11809,11610,10930,10883,3204,96860,3211,87458,829,929,2793,2577,1568,9402,809,2402,58741,28717,25,0.6042203,70000,14532,9228,2769,1040,516,227,779,230
175,2021-10-04 09:35,101645,97500,4145,87084,14,11023,44,4620,22.001081,3501,26,4.072123,13,3.852318,1556,27197,242.7892,0,0,17222,284,5.902044,5555,2770,692,11031,10640,10173,10186,468,91504,5531,84048,930,1036,6532,1945,1348,7456,873,4658,59276,24772,19,0.5535737,70094,13923,7535,2582,865,397,273,638,140
176,2021-10-04 09:36,91783,88065,3718,74631,1,13706,46,2637,34.80584,5091,29,4.292477,13,3.9303355,1345,19936,258.21042,1,27,11159,396,8.22502,2931,2649,310,9108,10006,8519,8762,1252,83930,2897,78133,651,645,2815,2227,1021,5797,451,2446,53007,25126,14,0.5926261,60310,13399,8228,2341,818,306,119,661,59
177,2021-10-04 09:37,108596,104230,4366,87516,43,17070,44,14588,7.4442005,3744,29,4.5638685,13,4.164348,3527,25429,123.59966,2,465,25754,290,4.2166653,3688,3101,446,9808,11846,9403,9560,14344,86415,3597,80259,671,678,3541,2497,1048,6156,514,3083,51950,28309,14,0.61064863,59740,13874,9331,3172,1082,1160,380,594,73
178,2021-10-04 09:38,138491,128569,9922,107860,142,21241,44,35482,3.9031339,4760,38,4.9046893,11,4.3905296,6168,49919,92.00989,3,1244,47583,386,2.9105144,4046,7919,1026,13884,11588,12957,11015,31694,93049,3821,86104,677,1354,3878,6753,1783,6945,461,3360,55799,30305,16,0.49461332,64640,15520,9356,3444,1122,1288,219,619,90
179,2021-10-04 09:39,118342,114156,4186,100373,23,14014,47,2126,55.664158,4919,24,4.360051,12,3.9830759,928,30147,491.03125,2,7,16964,356,6.976067,7107,3002,407,11775,13447,11286,12596,1189,105957,6843,99635,901,702,8811,2511,1087,6322,881,5962,68173,31462,16,0.59171724,78171,18477,9661,3068,925,378,490,698,313
180,2021-10-04 09:40,94176,89797,4379,78279,67,11744,48,4470,21.068457,4928,27,4.160406,11,3.8983152,1680,21600,209.08809,2,6,12662,378,7.4376874,3627,3183,372,10869,11286,10363,10690,483,85720,3540,78559,785,779,3510,2765,1163,7161,447,3093,51971,26588,19,0.63178515,60932,14200,8478,2807,834,383,226,494,137
181,2021-10-04 09:41,96970,90357,6613,79683,63,10897,44,3536,27.423643,2883,27,4.2294345,11,3.9806435,1421,23449,253.94792,1,5,13565,264,7.148544,3723,4970,584,11114,9781,10182,9370,676,86037,3687,79575,812,1106,3406,4336,1564,6462,453,3234,54894,24681,19,0.57597196,63470,12915,7532,2955,1089,525,209,227,87
182,2021-10-04 09:42,105950,100550,5400,90615,21,10110,45,23274,4.55229,3427,30,4.578767,11,4.1731873,1525,26395,275.69507,2,78,32684,256,3.2416472,2949,4268,254,8169,24527,9506,18645,1558,96130,2790,91156,604,729,2592,3999,1045,4974,431,2359,48372,42784,21,1.3470128,54611,10756,10496,6997,7170,4023,1542,603,1189
183,2021-10-04 09:43,98775,95350,3425,86164,5,9394,45,16638,5.9367113,2807,21,4.1967487,11,3.9974306,3712,27450,102.93535,2,486,26627,252,3.7095804,4434,2471,275,6571,18785,7779,14281,940,90097,4359,84958,948,498,3893,2139,833,5139,915,3444,52178,32780,21,1.0655732,60269,10226,7077,6342,3890,2578,1591,540,673
184,2021-10-04 09:44,78946,75614,3332,65521,2,10316,46,3970,19.885643,4517,18,4.04806,13,3.8133414,1561,20097,185.30365,2,156,9804,340,8.052427,2362,2339,293,6892,8206,6646,7337,967,72333,2335,67220,548,584,2302,1986,945,5113,404,1931,47502,19718,23,0.61017656,54127,10055,5220,2371,874,456,249,242,285
185,2021-10-04 09:45,103909,99407,4502,85579,71,14033,44,10768,9.649796,5012,20,4.1218624,12,3.8631988,2800,21000,137.59106,2,53,20157,386,5.1549835,3588,3183,301,13236,15341,12571,14466,1142,94752,3445,84018,836,922,2995,2814,1244,10734,726,2719,51478,32540,17,0.65741175,63774,17656,10931,2762,1091,575,283,265,85
186,2021-10-04 09:46,93894,85380,8514,76122,0,10093,45,1614,58.17472,5005,22,4.136308,15,3.8630826,715,21218,466.23917,1,7,13916,399,6.7471976,4480,6574,698,10492,8347,9661,7904,1477,79563,4355,74393,770,1501,4160,5781,1800,5170,398,3957,52006,22387,17,0.53850085,59357,13744,6363,1809,775,621,191,118,98
187,2021-10-04 09:47,114405,108693,5712,96724,10,12730,44,16722,6.841586,5198,39,4.2727866,12,4.010295,3136,24972,140.13904,1,14,27808,404,4.114104,4216,4310,347,23160,10095,22093,9261,1449,103177,4047,94844,880,850,3984,3837,1253,8333,503,3544,56306,38538,16,0.66350245,66601,20498,14158,3262,1170,431,152,197,121
188,2021-10-04 09:48,96228,91608,4620,80390,108,11401,45,12625,7.62202,2925,38,4.045782,12,3.7802267,2746,21064,126.596504,1,5,21061,272,4.5690136,3032,3336,473,8147,14146,7550,13303,1542,87268,2819,77126,658,705,2587,2738,1050,10142,565,2254,50433,26693,14,0.56424326,62119,14737,8984,2058,878,262,81,155,61
189,2021-10-04 09:49,104137,99551,4586,86279,44,13398,44,4855,21.449434,5000,37,3.968378,12,3.755854,1679,27994,223.13579,1,2,15576,412,6.6857343,5582,3461,452,8963,12111,8660,11413,976,93073,5544,85682,1280,717,4844,2961,1045,7391,1147,4397,61219,24463,16,0.47490326,72197,15038,7211,2237,614,467,105,172,32
190,2021-10-04 09:50,88420,84831,3589,72484,0,12576,46,1607,55.02178,4975,18,4.0600486,10,3.8183682,668,21319,486.36227,0,0,9121,366,9.694113,3521,2589,225,8446,9359,7962,8651,718,80623,3493,75620,1021,605,3156,2303,969,5003,454,3039,53019,22601,15,0.53589684,60026,12955,7038,2078,726,377,118,67,41
191,2021-10-04 09:51,79053,75611,3442,64680,0,11258,45,1552,50.93621,4881,18,4.035815,10,3.786129,677,19508,424.96307,1,4,9148,386,8.641561,2553,2546,282,7767,7843,7314,7495,1036,72053,2522,66809,509,600,2284,2223,865,5244,281,2241,46501,20308,15,0.5522497,53013,11706,6062,1790,600,233,116,318,137
192,2021-10-04 09:52,100154,91726,8428,79129,0,12809,44,1686,59.40332,4911,18,4.201175,11,3.7972984,679,24043,514.3225,1,5,13783,382,7.2664876,3898,6312,535,10314,9093,9599,8288,2470,85680,3579,80581,675,1309,3409,5669,1794,5099,361,3218,56774,23807,15,0.51914054,63649,14555,6609,1871,677,537,140,142,129
193,2021-10-04 09:53,93261,89685,3576,78450,0,11425,45,1625,57.391384,3993,19,3.8469756,13,3.694609,778,26301,426.96402,2,5,12743,278,7.3186064,5284,2751,205,7824,8649,7682,8294,867,83594,5231,78732,1169,535,4978,2512,765,4862,859,4372,57173,21559,15,0.46487814,65460,13220,6587,1898,600,320,130,85,41
194,2021-10-04 09:54,75177,72187,2990,62061,1,10305,43,2157,34.852573,3023,18,3.908543,11,3.7380414,879,18982,307.86917,1,1,8214,278,9.152301,1964,2243,132,6407,6450,5983,6006,1024,69249,1933,64810,422,502,1840,1987,697,4439,220,1713,46854,17956,14,0.46435744,52273,10845,4887,1655,723,237,94,69,91
195,2021-10-04 09:55,112872,103798,9074,91231,0,12858,46,1465,77.04573,4990,19,4.103836,13,3.931174,643,36687,636.5443,1,3,13165,384,8.573642,4976,7086,866,11501,12435,11140,10186,1019,97824,4961,92392,1034,1479,4868,6166,1967,5432,461,4500,64334,28058,16,0.6127206,72417,15999,7913,2530,914,556,321,217,58
196,2021-10-04 09:56,82272,77585,4687,66162,0,11673,46,1232,66.77922,5029,18,3.9419603,12,3.7113616,677,20459,426.79025,1,4,8156,379,10.087297,2851,3743,318,7628,8127,7098,7592,725,74023,2798,68293,602,587,2540,3416,930,5730,497,2301,48522,19771,17,0.54041475,55942,11275,5687,1557,674,277,100,589,54
197,2021-10-04 09:57,105379,100489,4890,89410,0,11628,47,2395,43.999584,5397,20,3.9900985,12,3.7407079,864,26392,437.7801,1,13,14069,394,7.4901557,5836,3582,566,10650,11445,9743,11279,722,93983,5782,87239,1276,836,4592,2971,1256,6744,1405,4377,61159,26080,16,0.54072446,71567,14863,7876,2842,780,439,223,503,53
198,2021-10-04 09:58,88833,84282,4551,75097,1,9662,44,1828,48.595734,2770,23,4.286669,12,4.0070357,791,22882,429.8015,2,20,10930,252,8.127447,3927,3286,644,9521,8901,8921,8470,1657,78779,3820,72979,812,879,3709,2601,1184,5800,618,3202,49900,23079,21,0.61187845,57965,12280,7183,2193,867,493,180,538,60
199,2021-10-04 09:59,90038,86067,3971,73501,0,12903,44,1334,67.49475,5025,19,4.102304,11,3.9162512,781,22126,433.31113,2,36,8466,403,10.635247,2828,2835,317,8952,8974,8618,8312,1187,82174,2748,76537,595,646,2754,2455,1014,5637,459,2289,53405,23132,14,0.55010104,60474,12939,6845,2294,893,294,134,400,62
200,2021-10-04 10:00,113774,104530,9244,91780,0,13121,47,2194,51.856884,5169,19,4.2155075,11,3.9372334,1059,26570,390.22946,2,43,14076,390,8.082836,5438,7018,1428,12092,11797,11564,10880,1457,97646,5276,92143,802,1867,5874,5290,2215,5503,483,4793,63388,28755,17,0.5706576,71306,15520,9082,3672,1503,620,209,358,82
201,2021-10-04 10:01,82382,78370,4012,67872,1,10794,45,1933,42.61873,4920,20,4.146319,11,3.807975,947,22467,316.52377,2,52,9451,400,8.716749,3438,3021,294,8480,7332,7573,7043,1419,73560,3352,69120,672,658,3785,2503,944,4440,315,3037,49270,19850,17,0.5355539,55139,11024,6162,2087,975,635,357,143,47
202,2021-10-04 10:02,98889,94728,4161,78150,1,17031,46,2180,45.361927,4665,19,4.153038,10,3.9228632,1128,21807,331.3697,2,45,12292,388,8.044989,3183,2999,366,10970,10243,10461,9267,2767,89033,2982,82877,617,624,3129,2450,907,6156,305,2677,55204,27673,21,0.5680005,62612,15627,8788,2636,919,354,190,196,112
203,2021-10-04 10:03,100243,95742,4501,82069,5,14261,45,2344,42.765785,3092,22,4.0815315,12,3.8030436,1028,26976,356.88034,2,31,16701,280,6.0022154,6654,3201,435,8991,10962,8237,10657,2474,86900,6276,80600,1360,721,6670,2614,1014,6300,982,5294,56139,24461,19,0.5486169,66379,15097,6911,2023,865,327,167,505,60
204,2021-10-04 10:04,99642,93630,6012,81619,5,12958,46,4410,22.594559,2831,30,4.322183,11,4.0100393,1659,24371,229.53465,3,113,14937,276,6.6708174,3656,3993,589,10001,8599,9381,7911,5433,85361,3384,79592,677,813,3258,2859,1199,5769,474,2910,55510,24082,25,0.5546055,63017,13139,7411,2266,964,386,188,510,70
205,2021-10-04 10:05,97701,93044,4657,80905,15,12706,45,6767,14.4378605,2989,30,4.450056,11,3.9996452,2416,24288,155.1991,2,253,15507,292,6.300445,3771,3431,389,11391,9873,9300,9682,3179,86153,3723,80035,798,807,3264,2877,1167,6118,539,3184,53272,26763,25,0.7170756,61109,12977,8358,3112,1321,611,311,518,210
206,2021-10-04 10:06,99533,90263,9270,80652,72,10304,45,9123,10.910117,2764,30,4.35165,12,3.9512537,2540,23114,141.89095,3,24,21291,274,4.674886,4598,7172,977,13406,7962,12234,7205,1516,84188,4520,75947,763,1564,3879,6132,2059,8241,663,3857,50880,25067,18,0.66000223,61256,13128,8139,2234,911,750,124,544,184
207,2021-10-04 10:07,92633,88494,4139,79596,48,9488,44,5225,17.728804,2788,39,4.161062,11,3.8404298,1789,28720,191.76355,2,11,17426,254,5.3157926,5638,3097,438,9745,9250,8887,8250,1280,81721,5587,74908,1276,553,5330,2588,897,6813,1144,4443,52031,22877,17,0.6317079,62411,11935,7187,2351,1036,463,204,458,83
208,2021-10-04 10:08,87613,83692,3921,74157,878,8987,45,14119,6.205326,2854,40,4.2796445,12,3.965612,4405,22235,75.68649,3,571,20844,254,4.203272,2316,2903,361,9536,12955,10843,9466,1865,79549,2275,72475,631,706,2063,2496,980,7074,423,1852,44428,28047,23,0.93514663,52679,10264,7582,4744,2163,874,994,774,508
209,2021-10-04 10:09,78669,74655,4014,65782,23,9352,44,5173,15.207617,2676,22,4.2262006,11,3.8634384,1897,19528,153.42278,2,300,12197,250,6.449865,2999,3022,360,7136,9608,7179,7953,1525,70192,2967,64189,637,631,2761,2569,931,6003,694,2273,44367,19822,23,0.6646074,51861,10009,6050,1720,916,483,351,596,170
210,2021-10-04 10:10,87842,79012,8830,70725,4,8804,46,3388,25.927391,2686,19,4.319774,10,3.8821445,754,22297,410.24402,1,3,14111,254,6.225073,3908,7035,916,8477,9808,7328,8847,603,74538,3890,68770,796,1387,3528,6076,1758,5768,609,3281,46930,21840,17,0.6507138,54786,10671,6840,2333,1199,698,229,490,217
211,2021-10-04 10:11,79543,75921,3622,65451,197,10679,47,8270,9.618258,2750,23,4.2724543,10,3.8025053,1536,19985,189.27148,2,9,15120,258,5.2607803,2596,2648,318,6798,13220,6339,12106,560,72779,2563,66890,582,652,2144,2281,960,5889,559,2004,42210,24680,18,0.7432206,49333,12756,8445,1846,693,277,160,468,115
212,2021-10-04 10:12,92662,88772,3890,80120,27,9295,45,7190,12.887622,2859,25,4.199973,11,3.7414837,2381,24909,140.88408,1,1,19748,242,4.692222,5247,2680,486,8131,13137,7474,12073,1231,82434,5162,74901,1205,707,4362,2052,1070,7533,1384,3778,50017,24884,16,0.6622456,60915,13132,7925,2079,976,556,193,379,156
213,2021-10-04 10:13,83599,79552,4047,68908,56,11215,45,4179,20.004547,3161,37,4.4779263,10,3.8958416,1907,21013,164.12585,1,3,15046,260,5.5562277,3023,2843,578,8871,10290,7921,9491,4451,72182,2898,65731,685,744,2388,2193,1100,6451,524,2374,42587,23144,16,0.737461,50377,11526,7067,1897,1286,596,265,441,214
214,2021-10-04 10:14,84301,80561,3740,71016,21,9929,45,1633,51.623394,2860,21,4.419384,13,4.0213256,726,22788,449.21625,1,59,12737,254,6.6185913,2700,2731,416,8126,6902,7253,6333,4618,73389,2614,67812,661,530,2711,2227,863,5577,532,2082,47589,20223,15,0.6025789,54476,10972,5874,1615,796,462,151,372,94
215,2021-10-04 10:15,154808,144293,10515,124937,32,19986,44,8637,17.923817,2864,21,4.3214917,13,4.038803,1649,47670,355.54944,1,3,45577,268,3.3966255,8371,7570,610,12583,30970,11351,29811,1589,134456,8233,123256,2078,2224,6107,6795,2822,11200,3332,4901,74273,48983,16,0.5804674,90696,36178,9620,2567,942,738,195,394,111
216,2021-10-04 10:16,184156,173373,10783,161099,27,13013,45,9104,20.228031,4280,25,4.447417,13,4.2587714,1675,86652,443.08597,1,2,50693,342,3.6327698,4476,8184,3150,35502,18898,34610,18044,1813,167228,4358,156766,960,2139,3685,4894,2455,10462,1530,2828,98716,58050,14,0.5159702,111665,45538,7419,3884,916,374,149,320,149
217,2021-10-04 10:17,90667,86186,4481,75132,41,11575,45,5240,17.302862,3027,21,4.2998977,13,3.870907,1798,22512,187.14795,1,19,13719,260,6.608864,3288,3324,300,10485,10063,9648,9182,1566,81480,3178,72993,765,611,2766,2989,1009,8487,591,2587,48277,24716,17,0.66103435,58210,13018,8289,2007,836,258,248,391,180
218,2021-10-04 10:18,104934,100885,4049,89764,36,11509,46,10697,9.809667,2875,22,4.0863853,13,3.8054814,2525,23373,152.87326,1,1,23957,242,4.380098,5535,2875,609,14497,12288,13806,11391,1205,94260,5460,84659,1934,692,4875,2180,1059,9601,1334,4126,53958,30701,17,0.6307965,67144,16840,10716,1993,808,327,388,411,176
219,2021-10-04 10:19,104374,99347,5027,86872,65,13136,45,7958,13.115607,4850,23,4.3176947,12,3.902604,2108,23450,185.4445,2,16,19333,392,5.3987484,4140,3736,724,11794,11712,10959,10991,1596,93709,3997,84661,869,789,3431,2921,1193,9048,765,3232,56926,27735,21,0.6420756,68516,14583,8696,2173,977,388,189,526,219
220,2021-10-04 10:20,94282,90258,4024,77414,36,13057,45,6236,15.118986,4697,22,4.2822466,11,3.8519578,1826,22889,191.03943,1,39,14494,398,6.5048985,3308,2934,332,11621,11220,10518,10497,1943,85040,3260,77757,683,591,2890,2559,1057,7283,474,2786,50611,27146,18,0.6311597,59408,14828,8544,2480,1121,369,209,445,247
221,2021-10-04 10:21,109555,100058,9497,85084,117,15536,46,2450,44.716328,3596,19,4.368846,10,3.9076235,843,25198,467.33688,1,29,15854,280,6.9102435,5185,7511,887,11870,11282,10727,10314,2183,92722,5112,86585,885,1585,4639,6588,1954,6137,639,4473,58718,27867,16,0.5965588,67251,16744,7920,2188,1096,699,233,508,172
222,2021-10-04 10:22,95077,91665,3412,82194,26,9690,45,3855,24.663294,3302,19,4.020935,10,3.7449844,1361,27428,253.0316,1,47,15349,252,6.194345,5161,2419,267,8375,9773,7725,9203,1427,85100,5119,78900,1242,595,4449,2133,970,6200,1099,4020,56364,22536,16,0.53376734,66023,12452,7327,2026,717,312,212,292,53
223,2021-10-04 10:23,82041,78122,3919,67348,4,11013,44,1373,59.753094,4826,20,4.0359693,11,3.79733,782,23364,380.7455,2,6,7062,364,11.617248,2550,2833,250,7706,6984,7371,6674,641,74996,2529,69916,543,647,2481,2569,1021,5080,378,2151,50586,19330,18,0.50269985,57040,11273,5792,1642,522,161,103,287,68
224,2021-10-04 10:24,88793,84897,3896,71953,22,13212,43,1412,62.88456,4981,20,4.055903,11,3.7799568,800,21437,402.72626,1,7,9722,402,9.1332035,2503,2723,375,8834,8255,8043,7705,3505,79077,2347,73408,563,644,2124,2299,985,5669,421,1926,51689,21719,14,0.5196468,58685,12130,6559,1736,712,405,171,363,98
225,2021-10-04 10:25,101762,92742,9020,80888,13,12345,45,2089,48.71326,5174,22,4.1735673,10,3.8591576,791,22701,454.86346,1,9,14929,396,6.8163977,5314,6402,1219,10440,9914,9721,9093,582,86856,5264,81467,1409,1960,5545,4959,2608,5389,503,4761,57661,23806,16,0.55048054,65730,13925,7313,2020,944,621,214,457,131
226,2021-10-04 10:26,99213,94955,4258,81320,24,13991,44,3458,28.690863,4966,19,4.033774,12,3.773577,1363,24379,264.1834,1,7,14500,378,6.842276,6149,3173,557,10787,11832,9937,11103,1049,87869,6067,81047,1878,720,5814,2484,973,6822,1236,4831,54737,26310,18,0.6123856,65399,14325,8230,2643,1208,489,192,566,126
227,2021-10-04 10:27,95844,92314,3530,82088,6,10523,44,4890,19.6,4313,28,4.197056,10,3.7601447,1537,26812,226.72804,3,324,19838,342,4.8313336,3310,2565,361,7287,7431,7296,6947,11605,77469,3227,67865,940,631,3397,2070,895,9604,423,2804,48392,19473,16,0.43192062,59697,11457,6037,1663,543,240,114,406,83
228,2021-10-04 10:28,91720,87062,4658,76271,93,11062,44,2647,34.650547,4702,20,4.1612067,10,3.7913442,1340,22464,247.3694,3,132,13600,372,6.7441177,3357,3163,417,8721,8750,7861,7902,5534,78579,3216,73643,679,778,3483,2506,1087,4936,393,2823,51573,22070,20,0.51994115,58179,12028,7005,2147,894,455,250,307,120
229,2021-10-04 10:29,124347,114077,10270,101598,65,12875,44,8600,14.458954,4916,21,4.3042593,11,3.8408883,2511,29165,175.22421,3,106,26940,388,4.6157017,4885,5738,1073,15516,15163,13970,14049,6300,103538,4645,92661,940,2877,5144,4296,3886,10877,706,3939,57823,34838,16,0.6041642,71069,18417,11689,3091,1015,1242,447,547,115
230,2021-10-04 10:30,102195,97743,4452,83510,10,14643,46,2241,45.60241,4832,18,4.391967,11,3.858394,1102,24276,343.9846,1,2,15238,364,6.7065887,4065,3331,317,11315,10908,10174,10263,1087,92654,3788,84531,703,752,3609,2923,1058,8123,562,3226,57235,27296,18,0.61961937,67168,13683,8457,3329,1383,729,385,632,193
231,2021-10-04 10:31,104775,100205,4570,87808,76,13057,46,9656,10.850766,5281,27,4.3416595,11,3.852622,3356,25170,115.91001,1,8,21161,399,4.9513254,3327,3467,576,12851,12796,11419,11829,1433,95540,3282,86948,853,658,3135,2841,1008,8592,735,2547,56326,30622,23,0.6446194,66933,15408,9930,2981,1101,697,297,636,181
232,2021-10-04 10:32,98860,94813,4047,83196,9,11939,45,3242,30.493523,3870,25,4.606942,11,3.8116503,1559,28642,232.63374,0,0,16831,322,5.8736854,3185,2962,486,10938,11326,9516,9440,1561,90127,3015,80522,612,608,2859,2428,1025,9605,706,2309,52996,27526,23,0.67705846,64313,11507,9473,4150,983,739,549,537,219
233,2021-10-04 10:33,109496,106073,3423,94200,11,12060,45,15914,6.8804827,4714,38,4.050352,12,3.8099515,3548,27330,114.13247,1,13,26546,360,4.1247644,4452,2474,265,17002,9553,16033,9116,838,100849,4409,90392,1220,538,4432,2180,883,10457,727,3682,59844,30548,22,0.5696281,73138,16644,10596,2316,737,452,219,490,78
234,2021-10-04 10:34,96789,92556,4233,80069,24,12697,45,6502,14.886035,2810,31,4.1946607,11,3.8698194,2702,27052,132.94116,0,0,13035,252,7.4253163,2521,3068,413,10769,8653,10031,7793,1053,89053,2468,83127,582,768,2376,2587,1094,5926,565,1903,58067,25060,28,0.5687733,65568,13004,7736,2542,717,362,110,585,275
235,2021-10-04 10:35,117464,110580,6884,99760,18,13026,44,5377,21.845638,3164,27,4.437005,11,3.909215,1991,32955,221.64641,1,1,26093,282,4.501744,4858,4713,432,13426,13114,11123,10086,7353,99339,4230,93157,683,714,4061,3825,1201,6182,492,3738,55848,37309,20,0.65890825,63772,21547,10460,4379,1161,768,292,392,152
236,2021-10-04 10:36,158627,144850,13777,127977,114,18909,44,16572,9.571989,5077,37,4.372551,11,3.957128,3276,35896,177.73169,1,10,41927,401,3.7834094,7300,11126,883,20464,23477,14844,21651,6497,131851,6814,122721,1289,1372,6673,9446,1853,9130,594,6220,72199,50522,17,0.65570176,84374,26010,17876,6586,1406,1136,235,445,83
237,2021-10-04 10:37,117214,112447,4767,99040,113,13730,43,11236,10.432004,3045,37,4.27557,12,3.9153912,2551,24846,173.2599,1,5,31029,246,3.7775629,4066,3748,294,13487,19696,12242,16416,5370,103121,3507,94178,653,603,3302,3334,909,8943,409,3098,52542,41636,14,0.7028512,62816,21173,14554,5242,1340,533,157,262,57
238,2021-10-04 10:38,83974,80700,3274,69037,5,11868,46,7917,10.606795,2696,19,4.052813,10,3.7954028,1147,25954,267.83435,1,55,17523,238,4.792216,2656,2334,194,6154,7754,5863,6680,4456,73736,2491,69353,560,473,2336,2097,792,4383,294,2197,50198,19155,16,0.4605473,55814,10954,5795,1905,770,358,142,185,32
239,2021-10-04 10:39,84939,81589,3350,66637,20,15273,44,9038,9.397986,3555,24,4.128571,11,3.8786232,1509,20034,210.70178,2,100,17588,404,4.8293724,2161,2375,235,8345,7907,7879,7256,8646,70974,2056,64971,454,505,1974,2029,783,6003,308,1748,44263,20708,22,0.53374773,51271,10958,6720,1799,711,362,165,361,170
240,2021-10-04 10:40,93206,89382,3824,76830,33,12854,46,4634,20.113508,4783,19,4.1406994,10,3.8616276,1525,23782,227.27147,1,4,13942,351,6.6852674,3184,2757,304,9578,10825,8994,10266,1779,84485,3056,76783,670,653,2805,2396,1001,7702,437,2619,51245,25538,15,0.638092,60415,13228,8411,2106,997,421,272,688,194
241,2021-10-04 10:41,92510,87780,4730,76826,44,11565,45,5309,17.425127,5175,19,4.1079063,12,3.8555138,1646,22049,206.95747,1,8,14985,400,6.1735067,3452,3552,441,10310,12364,9610,11966,1018,83515,3315,75380,721,606,2787,3041,973,8135,725,2590,49163,26217,22,0.6182359,58819,14847,8137,2296,861,361,183,408,216
242,2021-10-04 10:42,103304,99126,4178,86001,17,13422,45,3026,34.138798,4994,19,4.088826,11,3.8644855,1279,22430,300.65912,3,7,13487,379,7.659524,3441,3097,327,13885,11794,13110,10849,786,94982,3377,87743,582,653,3669,2669,998,7239,442,2935,55511,32232,15,0.6617556,64394,16432,10493,4244,1004,577,92,451,43
243,2021-10-04 10:43,132454,125656,6798,111461,57,14840,44,14915,8.88059,5214,20,4.359505,12,4.082726,3199,27299,161.2382,2,367,29335,378,4.5152206,5451,5016,688,16947,14439,16459,13827,6817,113930,4996,101860,856,903,5007,4002,1240,12070,718,4278,63653,38207,14,0.6160403,78304,18446,14101,4463,1579,606,267,534,119
