time_bin,timestamp,vol_total_num,vol_ann_num,vol_wd_num,vol_origin0,vol_origin1,vol_origin2,vol_peer_num,vol_pfx_num,vol_pfx_avg,vol_pfx_max,path_len_max,path_len_avg,path_unq_len_max,path_unq_len_avg,AS_count,AS_count_max,AS_count_avg,AS_rare_max,AS_rare_sum,pp_num,pp_max,pp_avg,is_WA,is_AW,is_WAW,is_longer_path,is_shorter_path,is_longer_unq_path,is_shorter_unq_path,is_new,is_dup_ann,is_AWnA,is_imp_wd,is_WnA,is_AWn,is_AnW,is_WAn,is_dup_wd,is_dup,is_flap,is_NADA,is_imp_wd_spath,is_imp_wd_dpath,edit_dist_max,edit_dist_avg,ED_0,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,ED_8
61,2020-07-21 08:01,247040,242725,4315,218812,16,24659,31,15572,15.864372,561,25,5.1550026,12,4.4029827,2957,99834,362.37335,2,90,45402,114,5.44117,3804,2607,787,48005,55325,46202,54006,3759,235384,3692,182516,1545,1177,2484,1660,1486,52868,2400,1292,69157,113359,28,0.98635846,124507,47709,41664,7599,10540,3025,1383,587,814
62,2020-07-21 08:02,225283,217249,8034,201660,22,17542,29,24666,9.133342,736,26,5.1535244,11,4.4569273,5504,92719,177.6319,2,73,53188,114,4.235598,5315,5276,1970,44073,35409,42783,34550,3243,208851,5155,177634,1255,1820,4583,3133,2598,31217,2004,3151,91092,86542,22,0.9669971,123821,32795,24009,12902,13023,4557,628,662,925
63,2020-07-21 08:03,276393,273015,3378,242506,16,31363,30,33317,8.295855,511,26,5.158442,13,4.5158215,7476,99267,165.51044,1,35,59798,88,4.6221113,1953,2335,444,56360,59104,55532,57519,1598,269559,1888,219702,438,826,1807,1839,948,49857,859,1029,95511,124191,21,0.99451506,146502,47634,40093,21188,8857,2981,1414,711,870
64,2020-07-21 08:04,237516,232523,4993,214865,14,18734,30,15376,15.44719,610,24,4.9677196,12,4.3512297,4014,87063,253.58047,2,60,40315,106,5.8915043,3080,3784,860,47011,48055,44270,47367,795,228682,3064,187096,521,944,3009,2894,1175,41586,898,2166,81887,105209,24,0.93031204,125149,46258,39121,6868,6677,4162,1252,430,682
65,2020-07-21 08:05,143313,140756,2557,124518,20,17429,32,15894,9.016799,455,24,5.209092,12,4.570356,4110,75627,157.89561,1,11,31287,106,4.5805926,1553,1725,358,32945,33457,31277,32957,399,138834,1528,104852,366,671,1357,1352,802,33982,379,1149,33852,71000,22,1.0128251,68238,30405,31464,3474,1298,2474,1239,331,533
66,2020-07-21 08:06,168080,162861,5219,144755,0,19220,31,12554,13.388561,712,29,5.3059974,13,4.5715427,1833,81968,408.5772,2,661,37354,156,4.499652,3287,3562,1031,38831,42312,37588,40380,5122,154465,3259,113378,1276,945,3142,2277,1644,41087,1161,2098,28089,85289,25,1.15354,70716,32998,33325,6009,7575,3468,1122,479,1138
67,2020-07-21 08:07,117618,116610,1008,101487,8,15529,29,9393,12.521878,718,27,5.444044,11,4.683192,1667,80172,328.73785,2,66,26475,156,4.4426064,943,735,127,30501,28099,30139,26407,2746,112967,901,73926,214,159,888,579,227,39041,112,789,11043,62883,25,1.1041847,50308,28642,25810,2387,1434,1727,1345,470,628
68,2020-07-21 08:08,309203,304797,4406,274932,12,30591,30,35822,8.631651,665,45,5.1499195,12,4.5853896,7341,98779,190.85165,2,238,65685,98,4.7073607,3065,2961,608,63476,58072,62063,56476,1412,300350,2982,249922,1229,1129,2462,2337,1415,50428,1276,1706,119403,130519,23,0.9801554,171546,44015,43122,27093,10198,2771,1509,739,870
69,2020-07-21 08:09,201581,197222,4359,171758,16,26928,29,13198,15.2736025,706,28,5.512367,12,4.655023,2588,118747,357.64026,2,140,42760,146,4.7142425,3463,2494,790,51108,51163,48536,49278,3103,190692,3384,135471,1195,1302,1806,1675,1829,55221,1108,2276,28739,106732,20,1.1626791,85061,45631,42070,5476,6207,4335,1670,989,1241
70,2020-07-21 08:10,218341,213781,4560,191771,9,22880,30,13766,15.860889,604,24,5.271137,11,4.5230727,3679,97882,264.17017,3,141,42583,116,5.127422,3431,3124,929,47482,48089,45733,45619,2098,208302,3353,159393,1159,1042,1946,2170,1386,48909,1263,2090,54842,104551,20,1.0380552,105633,41573,42804,7405,6577,3374,1382,668,1027
71,2020-07-21 08:11,147482,145324,2158,129736,5,15788,30,13502,10.922975,650,24,5.0595565,11,4.457605,3135,62809,206.96906,2,73,34114,126,4.3232102,1548,1476,306,30150,31484,29007,30674,1497,142325,1504,112449,286,496,1288,1126,636,29876,337,1167,43964,68485,20,0.9252316,74460,31251,28004,4251,1511,1507,934,406,585
72,2020-07-21 08:12,170275,168022,2253,147136,4,21169,31,12854,13.246849,719,24,4.9557676,12,4.3812656,2965,78015,248.76122,2,70,31959,148,5.32792,1659,1722,226,31594,37703,29554,37702,1664,164876,1562,129301,355,236,1529,1433,354,35575,229,1333,51825,77476,20,0.8866011,87951,36414,32081,3450,1544,2002,1053,441,505
73,2020-07-21 08:13,314992,311058,3934,285155,42,26724,30,35189,8.951434,660,45,5.0159454,13,4.5081787,8514,101043,165.28236,3,102,59692,104,5.276955,2717,2809,775,64655,57639,63935,55283,1313,307127,2660,263956,809,720,2351,1994,1026,43171,962,1698,130728,133228,20,0.9746184,175344,45843,42172,28325,10424,3392,1493,932,781
74,2020-07-21 08:14,192825,189047,3778,170553,6,19624,31,23552,8.187202,630,24,5.183298,15,4.4519353,4733,89409,179.04839,1,53,45682,114,4.221028,2944,2987,559,43220,44689,41532,43871,913,185218,2913,148199,749,350,2122,2379,763,37019,1420,1493,56319,91880,20,1.0578918,94670,37965,35367,4699,7501,4047,1164,590,981
75,2020-07-21 08:15,172318,168393,3925,156206,44,13065,30,23456,7.346436,653,24,4.8745437,14,4.2317257,4782,68264,150.1125,2,20,48571,126,3.5477548,2116,3231,1205,26545,31944,25177,30608,1153,165205,2066,135959,456,465,1513,1997,613,29246,653,1413,68941,67018,20,0.8896749,98935,25515,26243,5386,6352,1553,894,642,882
76,2020-07-21 08:16,422747,414656,8091,388478,56,27773,30,25754,16.41481,652,32,4.7688494,13,4.202307,5406,227824,323.8498,2,60,52453,114,8.059539,5845,5800,1501,72656,64686,71055,61766,781,408124,5823,345576,1772,1381,4515,4263,2197,62548,2714,3109,187819,157757,20,0.7883628,253590,68217,61203,10470,8877,5548,1663,1206,1661
77,2020-07-21 08:17,191671,188021,3650,173814,8,15007,30,13857,13.83207,529,28,4.9814544,13,4.347355,3573,70684,229.89308,2,43,39306,112,4.87638,2504,1955,388,36695,35107,35646,33870,811,184821,2469,149829,818,1414,1441,1518,1580,34992,1271,1198,69298,80531,20,0.88313305,105790,35535,29079,5210,6626,2324,964,439,442
78,2020-07-21 08:18,262316,258422,3894,232563,112,26476,30,47586,5.5124617,831,24,4.8286834,12,4.319934,7750,84651,144.51407,2,98,72905,134,3.5980523,2605,2605,351,41107,58707,39764,58264,1456,254537,2497,226441,521,844,1758,2172,1113,28096,922,1575,119673,106768,20,0.9397406,148983,38874,27603,27304,9150,2276,957,510,539
79,2020-07-21 08:19,203873,198408,5465,175387,14,24357,32,12562,16.229343,540,28,5.552241,11,4.652267,2211,115906,420.8408,2,60,38812,118,5.2528343,3563,3916,965,53129,54141,51350,52116,1640,193329,3517,142457,1227,940,2538,2864,1425,50872,1315,2202,28495,113962,20,1.2009977,81345,47751,45129,6953,6724,4094,1686,615,994
80,2020-07-21 08:20,250965,246072,4893,220453,35,26926,29,26000,9.6525,529,24,5.121627,12,4.4332433,4278,104783,256.63745,1,51,55541,92,4.5185537,4082,3671,1341,64118,50609,62690,48780,1120,241146,3977,188387,541,786,3516,2104,946,52759,982,2995,58497,129890,20,1.0537684,112643,66273,43999,5966,6959,3660,1552,629,1686
81,2020-07-21 08:21,129996,128420,1576,112771,71,16118,31,15643,8.310171,618,24,5.329925,12,4.6355786,2862,71424,208.8232,2,49,36817,160,3.530869,1638,1088,240,32061,32068,30285,31697,1378,125512,1584,93324,350,245,2018,780,380,32188,407,1177,22706,70618,20,1.0772876,55541,32752,28605,3539,1568,2499,1023,350,359
82,2020-07-21 08:22,253178,249207,3971,230646,27,19327,30,14907,16.983833,813,24,4.862793,10,4.301111,3241,116892,331.96268,1,35,41208,114,6.143904,2796,2454,811,46340,42456,45243,40531,550,245918,2734,203793,682,848,2370,1623,1460,42125,989,1745,102407,101386,20,0.8203596,145863,46643,36645,6545,7340,2262,1176,358,673
83,2020-07-21 08:23,156338,152750,3588,137248,12,16826,29,28245,5.535068,814,45,5.757486,14,5.036452,5403,62694,143.74533,1,18,49577,174,3.153438,2778,2508,1066,41367,29671,40507,29043,1593,148429,2743,116402,797,897,2172,1374,1030,32027,1608,1135,42307,74095,20,1.1669524,75748,25102,23701,13279,7555,2204,1018,479,1224
84,2020-07-21 08:24,183397,178751,4646,161296,6,18400,31,29319,6.255227,736,42,5.0091524,12,4.361447,5548,56757,141.39528,2,66,55282,154,3.3174813,3763,3578,868,35373,54124,34064,52414,1185,173873,3696,152573,915,830,2261,2668,998,21300,1512,2184,57719,94854,20,1.2225446,81020,30407,31967,20033,9139,2262,796,337,870
85,2020-07-21 08:25,143714,141455,2259,129235,4,12871,29,15325,9.3777485,751,28,4.847068,15,4.2603087,3659,57611,165.69554,2,43,36307,142,3.9583,3085,1744,215,25014,27769,22515,28425,683,137715,3010,112312,550,346,2083,1498,487,25403,410,2600,53991,58321,20,0.8629639,80051,27213,22646,4011,2383,1923,860,340,459
86,2020-07-21 08:26,119032,114641,4391,103567,4,12164,31,13594,8.756216,543,24,4.808943,13,4.3790965,2873,36308,176.57884,2,25,35340,118,3.3681946,3260,3462,564,22077,20887,21235,19820,1764,109650,3200,91815,769,672,2991,2790,896,17835,415,2785,42628,49187,20,0.83984137,61378,22232,21030,4247,1444,1015,519,246,264
87,2020-07-21 08:27,309348,304488,4860,283124,27,22436,29,31931,9.688015,582,24,4.680966,13,4.1884837,6904,177486,185.67194,2,302,56681,92,5.4577017,3005,3811,920,53774,47223,52625,44882,1570,299942,2976,257698,842,864,3329,2827,1020,42244,847,2129,134868,122830,20,0.80103636,178582,55297,46974,7584,8052,2564,1258,763,712
88,2020-07-21 08:28,147996,145149,2847,131933,4,14305,30,13309,11.119994,885,24,4.9693556,14,4.419562,3741,63434,172.88104,2,43,33094,172,4.4719887,1974,1932,725,30765,30306,30170,28483,359,142855,1949,111723,479,671,1695,1181,876,31132,373,1576,44870,66853,20,0.9135923,76760,30194,27657,4082,1559,1702,1062,393,535
89,2020-07-21 08:29,232534,228386,4148,203243,16,26019,30,29692,7.8315372,744,24,5.3100014,13,4.616859,6307,76360,167.70319,2,52,57158,162,4.068267,3077,2710,796,47960,58558,46275,57275,719,224644,2939,191998,612,1200,2690,1884,1384,32646,944,1995,79720,112278,20,1.1777202,113696,35061,33774,27359,9990,4020,1279,498,782
90,2020-07-21 08:30,263336,257551,5785,239091,42,19695,30,37893,6.949463,670,26,4.58647,13,3.9801087,5627,158101,183.34068,2,113,63349,116,4.1569085,4646,3488,1468,38677,65115,37884,63946,518,252417,4592,218815,2080,1438,2835,1991,2267,33602,1703,2889,107317,111498,20,0.84566104,142962,60457,30533,7603,9217,2598,1131,326,1335
91,2020-07-21 08:31,249533,243438,6095,220413,40,24834,30,30953,8.061674,737,28,5.0032573,15,4.331263,7070,96981,150.40622,3,1592,55126,102,4.5265937,2842,3789,1120,46343,59714,45027,57647,5098,235555,2798,181694,930,1336,2086,2615,2249,53861,1279,1519,66850,114844,20,0.965752,122098,53102,39430,7026,8626,3744,1397,547,1111
92,2020-07-21 08:32,256491,248789,7702,235644,6,15009,31,26890,9.5385275,660,28,4.6718946,13,4.069328,4267,117879,239.61824,1,24,54013,94,4.74869,5126,4979,1554,48461,39739,46083,38849,578,243103,5109,206800,1687,1617,3496,3379,2705,36303,2142,2967,104806,101994,20,0.85795605,143665,49097,30122,8483,10515,2501,900,433,1638
93,2020-07-21 08:33,198321,196578,1743,178788,47,18099,30,36254,5.4703207,669,27,4.836233,14,4.3558335,7405,93135,115.84605,3,1992,55013,110,3.6049843,1222,1338,256,58733,29807,57706,28842,2326,193044,1182,159790,230,293,1231,1065,391,33254,179,1003,53379,106411,20,0.9497078,87076,59071,36961,4094,1769,1925,1215,515,615
94,2020-07-21 08:34,223261,221381,1880,196643,26,25203,32,32916,6.78275,651,28,5.133819,14,4.6690545,7467,81073,138.75224,2,44,49576,142,4.503409,1215,1498,194,50764,45684,50042,44301,523,219702,1185,191752,264,239,971,1220,323,27950,195,990,88500,103252,20,1.0472497,116901,36379,31638,25877,4356,2269,1238,446,662
95,2020-07-21 08:35,201079,196745,4334,175361,4,22166,30,11715,17.164234,530,28,5.3026304,13,4.551079,3389,105103,265.203,1,25,36005,148,5.584752,2696,2904,467,45865,49129,44107,47970,578,193504,2668,142480,809,1246,2868,2401,1397,51024,1271,1397,41329,101151,23,1.1004928,93306,40544,41454,5699,6958,4408,1331,525,686
96,2020-07-21 08:36,199166,196304,2862,174745,4,21990,31,13373,14.893143,578,27,5.028807,13,4.3720098,3096,89699,277.8356,2,25,42073,102,4.73382,3152,1808,394,42927,43964,41741,42462,513,192678,3123,149082,1233,596,1716,1404,1015,43596,1576,1547,54354,94728,20,0.9715363,99951,43154,35844,5492,4773,3038,1470,411,598
97,2020-07-21 08:37,180837,177229,3608,157640,0,20793,32,11852,15.257931,694,24,5.289005,13,4.5892262,2599,95985,315.25394,2,46,38447,164,4.70354,1965,2559,506,42209,42808,41039,41105,648,174657,1932,128436,415,683,1541,2004,1008,46221,392,1540,37932,90504,21,1.066607,84870,38834,35826,5198,4764,2717,1545,849,812
98,2020-07-21 08:38,118506,116534,1972,100434,0,16614,29,8668,13.671666,782,28,5.46232,13,4.7112517,1783,78998,309.26303,2,75,23697,194,5.000886,1354,1372,159,29340,28836,28598,27601,879,114379,1320,77720,391,411,1149,1157,522,36659,222,1098,15905,61815,20,1.0489342,53062,27485,26975,2321,1026,2089,1111,412,426
99,2020-07-21 08:39,271847,267637,4210,243100,12,25338,31,34152,7.9599147,629,45,5.226168,15,4.667983,6988,83021,179.2925,2,41,61304,142,4.4344087,2926,3412,599,60244,57081,59314,54833,812,263915,2916,226228,799,570,2281,2808,782,37687,1164,1752,100460,125768,20,1.0789157,139596,41392,39187,29852,10680,2425,1308,698,606
100,2020-07-21 08:40,136294,133122,3172,121829,4,11570,29,13784,9.887841,708,28,4.650869,13,4.191298,3320,37295,168.47049,1,1,33476,136,4.0713944,2744,2182,488,22025,25635,21287,24279,103,130283,2725,110678,715,831,2701,1673,982,19605,533,2192,56336,54342,25,0.8048777,77125,25166,21660,4565,1386,1005,750,263,434
101,2020-07-21 08:41,128125,124860,3265,112249,4,13256,31,11964,10.709211,875,28,5.145619,13,4.3814754,3261,46720,168.87827,1,16,33422,158,3.8335528,1867,2425,815,26168,28392,24090,28493,240,122765,1847,98426,350,731,1923,1579,828,24339,696,1151,39059,59367,27,1.0345522,64345,22306,23628,4800,6123,1343,575,298,388
102,2020-07-21 08:42,230542,228809,1733,213042,14,16097,31,14765,15.614087,831,29,4.6102557,12,4.1605883,3647,133814,261.48642,2,35,33841,116,6.8125057,1850,1261,246,35961,35577,34807,34470,898,226106,1807,195233,445,298,1861,965,427,30873,383,1424,110706,84527,27,0.7108813,142457,39858,33695,5023,1898,2075,1056,351,510
103,2020-07-21 08:43,165950,164272,1678,155112,8,9471,30,95598,1.735915,778,43,4.6234965,12,4.211302,20259,94196,34.20751,3,965,115213,158,1.4403757,1140,1239,327,16823,15218,16286,14375,87961,75188,1087,59898,198,317,1281,899,422,15290,207,880,25027,34871,22,0.4209099,40781,15804,14258,2155,940,1063,489,171,244
104,2020-07-21 08:44,183731,180557,3174,163140,16,18015,31,30949,5.936573,745,25,5.32917,12,4.7291493,7249,55028,118.16319,2,17,52148,152,3.5232608,2879,2261,714,41737,33200,41205,32218,1347,176425,2852,151622,490,742,2681,1513,819,24803,1455,1397,72411,79211,27,1.0773195,98894,23010,24899,18096,8481,3407,806,326,755
105,2020-07-21 08:45,266034,263547,2487,245976,33,17886,28,27824,9.561314,551,24,4.468516,13,4.0589647,6477,156247,165.39232,1,5,47330,88,5.6208324,2307,1949,264,37394,43128,36179,41985,575,260739,2293,233944,546,355,1951,1633,464,26795,434,1859,138830,95114,22,0.72733563,166480,44548,30313,13181,3264,2009,1226,500,552
106,2020-07-21 08:46,238699,231081,7618,211613,4,21650,30,14117,16.90862,471,24,5.345736,12,4.443546,3462,95359,300.1141,1,2,44375,126,5.3791323,5629,4479,1439,51189,54278,49803,52495,681,224820,5606,169172,1831,1827,4222,3007,3090,55648,2601,3005,57589,111583,23,1.0944914,116538,43698,38940,8815,12427,5409,1524,665,1086
107,2020-07-21 08:47,222052,219506,2546,197148,8,22793,30,12821,17.319397,609,26,5.0064054,12,4.406613,2839,106718,341.52905,2,10,34449,126,6.4458184,1788,1874,401,43032,48479,40694,47670,1273,216524,1725,167268,385,459,1425,1465,593,49256,389,1336,64757,102511,23,0.8959163,114738,47992,42174,5016,1910,2647,1377,504,606
108,2020-07-21 08:48,153043,150075,2968,130616,0,20220,31,9039,16.931408,709,25,5.3754587,15,4.677028,1604,97258,439.80798,2,8,28818,152,5.3106737,1750,2235,563,39991,38447,38426,36920,1136,147280,1676,103560,321,489,1410,1647,642,43720,327,1349,20364,83196,23,1.1023699,64698,37025,35404,3652,2048,2522,1331,460,637
109,2020-07-21 08:49,200326,198178,2148,171651,2,26916,31,12070,16.597017,942,45,5.4276156,15,4.7673254,2665,134935,355.2679,2,10,31225,149,6.4155645,1769,1634,270,56106,52467,54866,49954,688,195753,1682,139402,425,396,1472,1354,482,56351,378,1304,23357,116045,20,1.1537144,80432,53151,47367,5620,2304,3488,2019,655,892
110,2020-07-21 08:50,330499,324389,6110,294850,28,31391,32,36967,8.940379,543,42,5.238991,12,4.5625715,7776,96323,191.44908,1,7,66193,118,4.99296,3536,3161,1268,70311,69403,68389,67614,2916,317979,3502,266934,1275,2086,2736,1859,2907,51045,1227,2275,118162,148772,21,1.1062757,170607,46597,46664,31495,14852,5933,1624,781,1297
111,2020-07-21 08:51,194300,190959,3341,171332,4,20332,30,15662,12.405823,923,29,5.1234455,12,4.373939,3398,74595,246.94438,1,6,40396,140,4.809882,2950,2792,376,36610,40395,35188,39575,1135,186917,2923,148115,1420,375,1821,2398,506,38802,1160,1763,63000,85115,21,0.9268193,103284,36785,33359,4826,6126,2124,1011,370,1028
112,2020-07-21 08:52,162385,160181,2204,140313,329,20883,30,37185,4.366949,616,30,5.2070656,11,4.5392523,6996,91398,104.68582,2,2005,51281,150,3.1665723,913,1024,173,35261,35133,34149,33872,28973,131172,871,93735,153,250,780,787,303,37437,124,747,18530,75205,20,0.91953075,56183,32938,33241,3028,1408,2269,1035,401,597
113,2020-07-21 08:53,199442,193352,6090,178568,65,17823,31,42367,4.7074847,835,28,4.882701,11,4.2393665,9366,57294,89.20948,2,3178,68857,170,2.8964665,2679,2866,1007,32859,36297,31012,35963,29654,162706,2577,134961,670,560,1426,1755,1537,27745,1213,1364,59225,75736,21,0.8110879,88420,32187,27804,5808,6390,2103,863,327,668
114,2020-07-21 08:54,195091,193302,1789,166941,22,26702,31,49177,3.9671187,822,30,5.0597563,11,4.4583607,7569,94899,114.0765,2,1195,67910,176,2.8727875,1312,1392,283,42895,44676,41495,42796,30588,161479,1217,124816,312,252,948,1049,320,36663,381,836,30892,93924,22,0.9453998,68064,42817,39134,4557,1804,2649,1350,464,702
115,2020-07-21 08:55,336112,331567,4545,289424,188,42993,30,102997,3.2633183,549,27,4.829398,12,4.197215,15342,122219,91.05859,3,2581,138328,142,2.4298189,5433,3325,696,60490,90973,57627,87341,47897,278342,3709,217010,1481,936,4582,2495,1115,61332,874,2835,51835,165175,22,0.9982684,114407,78338,61277,8672,7992,4519,2546,1066,1393
116,2020-07-21 08:56,288812,287383,1429,250933,12,36710,28,33111,8.722539,653,45,5.1740046,13,4.660004,7459,125962,179.71457,1,54,49203,142,5.869805,1398,1003,141,63661,63343,60981,62970,1947,284089,1345,227467,324,297,1193,848,375,56622,246,1099,90600,136867,20,1.0365151,147717,50119,49009,25445,4566,3825,1828,626,886
117,2020-07-21 08:57,187561,181880,5681,166281,4,16247,31,12875,14.567844,714,24,5.4265614,13,4.580762,3065,79836,272.87766,1,64,38599,152,4.859219,3949,4055,1043,42089,40690,41746,38815,1036,176955,3902,130441,812,1304,2702,2972,1566,46514,1961,1941,41106,89335,20,1.0798993,90307,35409,30775,7702,9457,4248,1086,473,515
118,2020-07-21 08:58,354133,349977,4156,327236,46,23382,28,31674,11.180558,755,24,4.669127,13,4.1873007,6619,211138,221.86946,1,110,52640,84,6.7274504,3454,3363,1191,58289,59300,56616,56984,611,345968,3403,295980,948,626,2207,2138,737,49988,1228,2175,156758,139222,22,0.7926683,208673,60121,57411,9091,5714,3430,1675,1143,840
119,2020-07-21 08:59,222742,218553,4189,193773,4,25630,31,13999,15.91128,602,28,5.340531,13,4.5802665,3784,123295,265.73282,1,77,37650,162,5.916122,2811,3239,877,53422,54403,51511,53250,711,215059,2797,158751,825,837,1938,2341,922,56308,1309,1488,43718,115033,20,1.1090051,101652,47836,46260,5664,7646,3601,1880,644,1176
120,2020-07-21 09:00,333182,326329,6853,303712,12,25103,30,19125,17.421282,685,24,4.962771,13,4.310708,4414,142833,321.65134,1,9,46570,102,7.154434,4977,3738,1315,66090,63472,64260,61653,383,321002,4932,257820,1241,2417,4575,2282,3082,63182,1685,3247,114204,143616,20,0.91691625,180043,63149,51598,10333,11026,4703,1800,728,1022
121,2020-07-21 09:01,261146,256639,4507,233198,16,24887,31,32937,7.928652,1012,25,5.154867,12,4.602925,7402,75908,160.77858,1,70,60356,158,4.3267612,3283,3519,631,49773,50415,48349,49266,3240,250212,3213,214512,813,766,2832,2615,892,35700,1062,2151,104790,109722,22,1.0132953,141566,35972,33563,25203,10305,2948,1463,606,934
122,2020-07-21 09:02,191124,188667,2457,167977,12,21853,32,13262,14.411401,966,28,5.218459,12,4.5709796,2837,110193,306.2411,2,37,32518,180,5.8774834,1473,1755,391,41916,43957,40921,42455,2349,184936,1418,134908,293,486,1355,1240,611,50028,231,1187,41270,93638,20,0.9524916,91748,44916,37662,3843,1622,2666,1570,459,756
123,2020-07-21 09:03,153372,151023,2349,135486,4,16078,32,11725,13.080768,736,28,5.348788,13,4.557756,2690,78876,256.86877,1,1,37679,140,4.0704904,2472,1813,459,37164,36017,36791,34298,874,147733,2404,111557,581,377,2393,1298,480,36176,712,1692,33031,78526,20,1.1100527,70149,32765,31173,4891,5226,2556,1095,441,940
124,2020-07-21 09:04,193652,187107,6545,169512,4,18971,29,15144,12.7873745,609,26,5.1907196,12,4.456338,4134,78636,203.58055,2,109,41556,140,4.660025,4266,4330,752,41569,44546,39844,44115,700,182216,4211,142237,1622,1015,3595,3512,2140,39979,1323,2888,48903,93334,21,1.0791059,90894,37200,37242,6534,6767,3854,1224,545,1153
125,2020-07-21 09:05,282362,278732,3630,254647,22,24772,31,17846,15.822145,476,26,4.9522157,14,4.382758,4447,112202,275.4648,2,27,46178,92,6.1146436,2596,2264,421,58115,54538,56850,52152,5547,270683,2495,216837,742,1152,1874,1763,1272,53846,1031,1464,92789,124048,22,0.9032943,147822,55923,47079,7576,7030,2742,1554,682,1259
126,2020-07-21 09:06,239946,237529,2417,208623,4,29439,31,32660,7.346785,619,45,5.291539,15,4.720114,6393,91861,175.74379,1,8,52932,132,4.533099,2403,1794,238,53318,51495,51489,50613,1122,234060,2347,192555,479,360,2163,1467,567,41505,580,1767,82079,110476,23,1.0353246,124500,37759,38470,25213,4356,2662,1321,441,657
127,2020-07-21 09:07,163500,160085,3415,146943,8,13712,29,14959,10.929875,541,26,4.901771,13,4.2036543,3307,54837,204.18657,1,18,43301,122,3.7758944,2140,2724,738,24119,34327,22484,34141,1983,155970,2127,129106,426,467,1656,1941,683,26864,811,1316,63681,65425,20,0.8708012,91679,26170,24184,6381,5768,1909,668,323,379
128,2020-07-21 09:08,217350,215482,1868,190195,6,25556,30,15961,13.617568,786,26,5.2068152,12,4.584346,3742,122482,264.37787,2,23,37159,138,5.849189,1326,1357,201,49297,49300,46991,48017,3352,210852,1303,156294,377,355,1286,1114,463,54558,325,978,48818,107476,20,0.96868646,104003,48694,46310,4237,1732,2721,1713,518,673
129,2020-07-21 09:09,221148,216654,4494,197221,16,20905,30,19254,11.485821,1001,24,5.2833505,13,4.5429854,4606,109679,215.45006,1,2,47663,158,4.6398253,2906,3599,698,52591,49358,51879,46289,856,212905,2900,167382,749,721,2091,2878,882,45523,1014,1886,56306,111076,20,1.0626187,103324,47524,43293,6944,7208,2809,1604,614,1210
130,2020-07-21 09:10,190001,186098,3903,160953,0,25812,31,10200,18.627548,833,24,5.3695636,14,4.5896893,1868,110621,459.24197,1,15,35900,172,5.292507,3363,2744,598,43844,49432,41997,48058,752,182015,3345,127657,1045,757,2365,2106,1127,54358,1470,1875,28590,99067,20,1.1037679,84895,42443,40172,5485,4085,3804,1578,638,984
131,2020-07-21 09:11,264150,258109,6041,237006,4,22819,29,22307,11.841575,677,24,5.1554613,13,4.5226398,5030,94487,234.02406,1,17,49179,104,5.371195,3897,3353,876,57329,48975,56061,46959,1538,252750,3835,204430,1311,2085,2919,2431,2612,48320,1110,2725,87818,116612,20,0.9843195,137712,48435,42187,9901,9280,3679,1802,664,1788
132,2020-07-21 09:12,310910,305277,5633,275389,18,31600,30,34937,8.899161,1013,45,5.275219,13,4.542733,7875,117825,177.2292,1,17,58728,162,5.2940674,3759,4676,1598,66915,68753,66277,65817,820,300778,3721,236208,861,667,3200,3015,877,64570,1706,2015,91860,144348,20,1.090367,158501,51437,46849,23904,13664,4440,1717,697,1721
133,2020-07-21 09:13,242951,240650,2301,218362,20,22746,31,18969,12.807792,830,24,4.8491545,13,4.3043675,4292,108611,241.90866,1,8,37789,135,6.429146,1961,1849,238,41225,48962,38591,48485,471,238265,1889,195521,319,325,1667,1564,405,42744,231,1658,92891,102630,20,0.83832955,136180,46997,43093,4598,2100,3132,1481,479,720
134,2020-07-21 09:14,197917,192350,5567,165865,30,27334,29,15974,12.389946,610,28,5.7792826,15,4.99308,4007,54049,240.59247,1,72,62465,136,3.1684463,4563,4589,795,41723,35281,40973,34477,24749,163566,4020,132598,431,309,3210,3436,450,30968,1002,3018,50709,81889,20,1.0699738,83118,29523,23658,10965,9536,7035,1392,731,763
135,2020-07-21 09:15,378007,364545,13462,329267,31,38874,32,28825,13.113859,634,28,4.9429893,13,4.374464,5367,161485,300.25842,1,16,76805,92,4.9216456,7929,11457,1746,71336,78555,67394,78090,5214,351478,7622,288179,1224,1603,3612,7477,1929,63299,1739,5883,127455,160724,20,1.0777498,193293,61930,53230,9404,22531,8254,3485,2541,2307
136,2020-07-21 09:16,217209,211143,6066,195714,28,18144,32,26916,8.069884,684,27,4.866593,14,4.3475466,5079,81466,184.29907,1,2,55940,110,3.8828924,3834,4160,1072,40381,43170,39971,39711,2996,204902,3333,171267,1076,1144,2212,2837,1317,33635,1006,2327,78803,92464,20,0.9971732,113761,35688,34510,7065,7950,4218,1811,1439,829
137,2020-07-21 09:17,273237,265268,7969,238069,8,29568,31,32386,8.436886,833,25,5.292821,12,4.6816354,6062,100487,206.75189,2,21,61543,134,4.439774,3845,5777,1665,58845,62368,57680,60499,2260,259794,3516,209724,669,1379,2758,2555,1561,50070,1041,2475,83560,126164,20,1.1257187,135270,39942,37910,30825,10063,4616,1905,744,848
